2.826, 600
2.588, 600
2.527, 600
2.675, 600
2.535, 600
11.809, 1000
11.803, 1000
12.475, 1000
11.73, 1000
12.288, 1000
33.765, 1400
34.375, 1400
33.58, 1400
33.524, 1400
33.774, 1400
76.307, 1800
71.146, 1800
71.339, 1800
71.018, 1800
76.253, 1800
129.918, 2200
139.872, 2200
140.013, 2200
129.829, 2200
130.228, 2200
215.148, 2600
215.351, 2600
214.748, 2600
230.188, 2600
214.534, 2600
329.159, 3000
328.448, 3000
329.442, 3000
328.873, 3000
328.414, 3000
